Region code,Region name,Local authority code,Local authority name,All categories: Ethnic group (detailed),White: English/Welsh/Scottish/Northern Irish/British,White: Irish,White: Gypsy or Irish Traveller,White: Afghan,White: Albanian,White: Anglo Indian,White: Argentinian,White: Australian/New Zealander,White: Baltic States,White: Bosnian,White: Brazilian,White: British Asian,White: Burmese,White: Chilean,White: Colombian,White: Commonwealth of (Russian) Independent States,White: Croatian,White: Cuban,White: Cypriot (part not stated),White: Ecuadorian,White: European Mixed,White: Filipino,White: Greek,White: Greek Cypriot,White: Iranian,White: Israeli,White: Italian,White: Japanese,White: Kashmiri,White: Kosovan,White: Kurdish,White: Latin/South/Central American,White: Malaysian,White: Mexican,White: Moroccan,White: Multi-ethnic islands,White: Nepalese (includes Gurkha),White: Nigerian,White: North African,White: North American,White: Other Eastern European,White: Other Middle East,White: Other Western European,White: Peruvian,White: Polish,White: Polynesia/Micronesia/Melanesia,White: Serbian,White: Somali,White: Somalilander,White: Sri Lankan,White: Tamil,White: Thai,White: Turkish,White: Turkish Cypriot,White: Venezuelan,White: Vietnamese,White: White African,White: White Caribbean,White: Any other ethnic group,Mixed/multiple ethnic group: White and Black Caribbean,Mixed/multiple ethnic group: White and Black African,Mixed/multiple ethnic group: White and Asian,Mixed/multiple ethnic group: Afghan,Mixed/multiple ethnic group: African/Arab,Mixed/multiple ethnic group: Albanian,Mixed/multiple ethnic group: Anglo Indian,Mixed/multiple ethnic group: Australian/New Zealander,Mixed/multiple ethnic group: Baltic States,Mixed/multiple ethnic group: Black and Asian,Mixed/multiple ethnic group: Black and Chinese,Mixed/multiple ethnic group: Black and White,Mixed/multiple ethnic group: Black British,Mixed/multiple ethnic group: Black European,Mixed/multiple ethnic group: Black/African American,Mixed/multiple ethnic group: Brazilian,Mixed/multiple ethnic group: British Asian,Mixed/multiple ethnic group: Burmese,Mixed/multiple ethnic group: Caribbean Asian,Mixed/multiple ethnic group: Chilean,Mixed/multiple ethnic group: Chinese and White,Mixed/multiple ethnic group: Colombian,Mixed/multiple ethnic group: Commonwealth of (Russian) Independent States,Mixed/multiple ethnic group: Cuban,Mixed/multiple ethnic group: Cypriot (part not stated),Mixed/multiple ethnic group: East African Asian,Mixed/multiple ethnic group: Ecuadorian,Mixed/multiple ethnic group: European Mixed,Mixed/multiple ethnic group: Filipino,Mixed/multiple ethnic group: Greek,Mixed/multiple ethnic group: Greek Cypriot,Mixed/multiple ethnic group: Indonesian,Mixed/multiple ethnic group: Iranian,Mixed/multiple ethnic group: Israeli,Mixed/multiple ethnic group: Italian,Mixed/multiple ethnic group: Japanese,Mixed/multiple ethnic group: Kashmiri,Mixed/multiple ethnic group: Korean,Mixed/multiple ethnic group: Kosovan,Mixed/multiple ethnic group: Kurdish,Mixed/multiple ethnic group: Latin/South/Central American,Mixed/multiple ethnic group: Malaysian,Mixed/multiple ethnic group: Mexican,Mixed/multiple ethnic group: Moroccan,Mixed/multiple ethnic group: Multi-ethnic islands,Mixed/multiple ethnic group: Nepalese (includes Gurkha),Mixed/multiple ethnic group: Nigerian,Mixed/multiple ethnic group: North African,Mixed/multiple ethnic group: North American,Mixed/multiple ethnic group: Other Eastern European,Mixed/multiple ethnic group: Other Middle East,Mixed/multiple ethnic group: Other Western European,Mixed/multiple ethnic group: Peruvian,Mixed/multiple ethnic group: Polish,Mixed/multiple ethnic group: Polynesia/Micronesia/Melanesia,Mixed/multiple ethnic group: Somali,Mixed/multiple ethnic group: South Asian and Chinese,Mixed/multiple ethnic group: Sri Lankan,Mixed/multiple ethnic group: Tamil,Mixed/multiple ethnic group: Thai,Mixed/multiple ethnic group: Turkish,Mixed/multiple ethnic group: Turkish Cypriot,Mixed/multiple ethnic group: Venezuelan,Mixed/multiple ethnic group: Vietnamese,Mixed/multiple ethnic group: White African,Mixed/multiple ethnic group: White and Arab,Mixed/multiple ethnic group: White and East Asian,Mixed/multiple ethnic group: White and North African or Middle Eastern,Mixed/multiple ethnic group: White and South Asian,Mixed/multiple ethnic group: White Caribbean,Mixed/multiple ethnic group: Any other ethnic group,Asian/Asian British: Indian or British Indian,Asian/Asian British: Pakistani or British Pakistani,"Asian/Asian British: Bangladeshi, British Bangladeshi",Asian/Asian British: Chinese,Asian/Asian British: Afghan,Asian/Asian British: Anglo Indian,Asian/Asian British: British Asian,Asian/Asian British: Burmese,Asian/Asian British: Cambodia,Asian/Asian British: Caribbean Asian,Asian/Asian British: Commonwealth of (Russian) Independent States,Asian/Asian British: East African Asian,Asian/Asian British: European Mixed,Asian/Asian British: Filipino,Asian/Asian British: Indonesian,Asian/Asian British: Iranian,Asian/Asian British: Italian,Asian/Asian British: Japanese,Asian/Asian British: Kashmiri,Asian/Asian British: Korean,Asian/Asian British: Kurdish,Asian/Asian British: Latin/South/Central American,Asian/Asian British: Malaysian,Asian/Asian British: Multi-ethnic islands,Asian/Asian British: Nepalese (includes Gurkha),Asian/Asian British: North American,Asian/Asian British: Other Eastern European,Asian/Asian British: Other Middle East,Asian/Asian British: Other Western European,Asian/Asian British: Polynesia/Micronesia/Melanesia,Asian/Asian British: Punjabi,Asian/Asian British: Sinhalese,Asian/Asian British: Somali,Asian/Asian British: Sri Lankan,Asian/Asian British: Taiwanese,Asian/Asian British: Tamil,Asian/Asian British: Thai,Asian/Asian British: Turkish,Asian/Asian British: Turkish Cypriot,Asian/Asian British: Vietnamese,Asian/Asian British: Any other ethnic group,Black/African/Caribbean/Black British: African,Black/African/Caribbean/Black British: Caribbean,Black/African/Caribbean/Black British: Afghan,Black/African/Caribbean/Black British: African/Arab,Black/African/Caribbean/Black British: Black British,Black/African/Caribbean/Black British: Black European,Black/African/Caribbean/Black British: Black/African American,Black/African/Caribbean/Black British: Brazilian,Black/African/Caribbean/Black British: Caribbean Asian,Black/African/Caribbean/Black British: Colombian,Black/African/Caribbean/Black British: Cuban,Black/African/Caribbean/Black British: European Mixed,Black/African/Caribbean/Black British: Filipino,Black/African/Caribbean/Black British: Italian,Black/African/Caribbean/Black British: Latin/South/Central American,Black/African/Caribbean/Black British: Moroccan,Black/African/Caribbean/Black British: Multi-ethnic islands,Black/African/Caribbean/Black British: Nigerian,Black/African/Caribbean/Black British: North African,Black/African/Caribbean/Black British: North American,Black/African/Caribbean/Black British: Other Western European,Black/African/Caribbean/Black British: Polynesia/Micronesia/Melanesia,Black/African/Caribbean/Black British: Somali,Black/African/Caribbean/Black British: Somalilander,Black/African/Caribbean/Black British: Sri Lankan,Black/African/Caribbean/Black British: Any other ethnic group,Other ethnic group: Arab,Other ethnic group: Afghan,Other ethnic group: African/Arab,Other ethnic group: Albanian,Other ethnic group: Anglo Indian,Other ethnic group: Australian/New Zealander,Other ethnic group: Baltic States,Other ethnic group: Bosnian,Other ethnic group: Brazilian,Other ethnic group: Burmese,Other ethnic group: Caribbean Asian,Other ethnic group: Chilean,Other ethnic group: Colombian,Other ethnic group: Commonwealth of (Russian) Independent States,Other ethnic group: Cypriot (part not stated),Other ethnic group: Ecuadorian,Other ethnic group: European Mixed,Other ethnic group: Filipino,Other ethnic group: Greek,Other ethnic group: Greek Cypriot,Other ethnic group: Indonesian,Other ethnic group: Iranian,Other ethnic group: Israeli,Other ethnic group: Italian,Other ethnic group: Japanese,Other ethnic group: Kashmiri,Other ethnic group: Korean,Other ethnic group: Kosovan,Other ethnic group: Kurdish,Other ethnic group: Latin/South/Central American,Other ethnic group: Malaysian,Other ethnic group: Mexican,Other ethnic group: Moroccan,Other ethnic group: Multi-ethnic islands,Other ethnic group: Nepalese (includes Gurkha),Other ethnic group: North African,Other ethnic group: North American,Other ethnic group: Other Eastern European,Other ethnic group: Other Middle East,Other ethnic group: Other Western European,Other ethnic group: Peruvian,Other ethnic group: Polish,Other ethnic group: Polynesia/Micronesia/Melanesia,Other ethnic group: Punjabi,Other ethnic group: Somali,Other ethnic group: Somalilander,Other ethnic group: Sri Lankan,Other ethnic group: Tamil,Other ethnic group: Thai,Other ethnic group: Turkish,Other ethnic group: Turkish Cypriot,Other ethnic group: Vietnamese,Other ethnic group: Any other ethnic group
,,W06000011,Swansea,"239,023","218,655","1,101",85,0,10,1,2,136,292,1,8,1,0,4,4,156,4,3,13,1,468,4,140,9,30,1,387,0,0,0,11,23,0,4,0,1,0,0,30,203,225,11,850,0,"1,188",8,8,0,0,0,0,3,90,0,0,0,7,0,519,548,280,781,0,0,0,3,2,0,8,0,17,0,0,2,2,0,0,1,0,30,0,1,0,1,0,0,9,0,4,0,0,11,0,5,1,0,0,0,4,6,2,2,1,10,0,0,3,2,0,6,12,0,1,10,0,3,0,0,4,11,0,0,0,5,27,11,6,7,0,321,"1,477",591,"1,944","2,052",75,8,34,21,0,0,6,2,1,651,15,108,0,47,13,89,22,0,62,13,38,0,0,18,1,0,0,0,0,163,3,30,120,13,0,34,152,"1,707",172,0,0,62,0,3,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,33,"1,694",0,4,0,2,15,0,0,5,1,0,2,0,3,0,2,7,16,3,0,1,109,0,2,0,0,0,0,151,31,4,2,0,6,1,34,2,1,75,10,1,10,16,0,0,0,0,0,1,57,0,0,112
,,W06000012,Neath Port Talbot,"139,812","135,450",474,125,0,2,0,0,34,5,0,4,2,0,1,0,34,3,0,1,0,88,2,4,2,0,2,95,0,0,0,0,2,0,0,0,0,0,0,0,60,70,0,151,0,288,0,0,0,0,2,0,2,22,0,0,0,6,0,156,384,75,262,0,0,0,1,2,0,0,0,13,0,0,3,2,2,0,2,0,5,0,0,0,1,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,12,0,0,2,0,4,0,0,0,7,0,0,0,0,4,2,3,2,0,108,280,125,311,280,0,5,7,4,0,0,0,0,0,151,1,10,0,4,0,5,0,0,3,2,7,0,0,0,0,1,0,0,0,34,1,7,79,4,0,7,41,97,175,0,0,17,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,53,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,3,0,0,5,0,0,0,0,0,0,10,12,0,0,0,0,0,3,0,0,0,2,1,12,0,0,0,0,0,0,1,21,0,0,18
,,W06000013,Bridgend ,"139,178","133,656",474,63,0,2,0,1,62,150,0,5,0,0,0,0,34,2,0,0,0,160,1,17,2,0,0,91,0,0,0,1,8,0,0,0,1,0,0,1,59,81,0,213,0,738,0,8,0,0,0,0,1,9,0,0,0,11,0,239,338,120,264,0,0,0,0,2,0,0,0,10,2,0,3,1,0,0,0,0,21,0,0,0,0,1,0,10,2,2,0,0,2,0,1,0,0,0,0,0,6,0,1,0,4,0,0,2,0,1,0,11,0,8,2,0,0,0,0,0,2,0,0,0,3,6,4,1,2,0,166,337,122,114,356,0,2,10,0,0,0,2,3,0,312,1,7,0,24,2,54,0,0,6,17,12,0,0,1,0,0,1,0,0,33,1,4,60,0,0,23,45,152,121,0,0,14,0,3,0,1,0,0,0,0,0,0,0,5,0,0,1,0,9,0,0,0,9,75,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,4,10,0,0,0,19,0,3,0,0,0,0,2,3,0,1,3,14,0,1,0,5,5,3,1,3,4,0,1,0,0,0,2,23,0,1,35
,,W06000014,The Vale of Glamorgan,"126,336","119,212",639,21,1,9,1,3,97,56,0,7,0,0,0,0,49,1,0,7,0,233,3,57,25,3,0,118,0,0,1,3,10,0,4,0,0,0,0,1,158,106,4,489,0,208,0,3,1,0,0,0,0,27,0,1,0,5,0,275,629,247,431,0,0,0,1,1,0,1,0,12,1,0,2,1,0,0,0,0,20,0,1,0,3,1,0,6,0,1,1,0,4,0,3,3,0,0,0,0,15,1,3,2,3,0,0,5,2,0,1,22,0,1,0,3,0,0,0,0,8,0,0,0,5,24,6,4,11,4,206,566,216,121,454,17,1,9,2,2,0,1,3,0,352,6,19,1,23,1,3,0,0,16,4,3,0,0,2,0,1,1,3,0,33,0,0,49,4,0,9,45,165,252,0,0,25,0,1,1,1,0,0,0,1,0,0,0,3,0,1,0,0,20,1,0,0,18,174,1,4,0,0,1,0,0,1,0,0,0,1,1,1,0,7,3,6,2,1,29,0,3,0,0,0,0,12,13,4,2,0,3,0,6,2,0,1,6,0,0,9,0,3,0,0,0,4,7,0,0,40
,,W06000015,Cardiff,"346,090","277,798","2,547",521,11,37,2,7,285,270,0,39,1,0,3,5,257,12,2,57,0,"1,958",3,543,35,50,24,663,1,0,1,37,89,2,13,3,4,7,0,41,458,"1,221",26,"2,138",1,"2,392",0,53,8,12,2,0,2,88,0,4,2,39,1,"1,339","3,641","1,742","2,459",4,3,2,7,4,0,24,2,94,8,1,2,8,8,0,8,1,109,0,8,0,1,6,0,50,3,15,4,0,22,0,20,1,0,0,1,8,48,24,5,1,24,6,1,29,9,26,5,93,3,5,3,18,2,2,0,12,26,2,1,0,16,153,15,16,12,3,"1,205","7,886","6,354","4,838","4,168",473,12,124,52,2,3,32,48,0,815,19,411,0,225,13,172,70,3,584,49,174,1,22,128,3,0,2,15,0,373,20,23,217,7,0,129,418,"5,213","1,322",0,3,288,15,7,1,2,0,1,11,0,0,2,1,6,11,5,7,28,1,655,380,2,240,"4,707",33,79,0,0,1,3,0,11,4,1,1,1,16,8,0,33,25,29,7,0,287,4,17,4,0,0,1,367,87,56,6,6,17,3,77,1,23,128,29,2,11,9,0,118,56,1,0,2,43,4,9,532
,,W06000016,Rhondda Cynon Taf,"234,410","225,716",582,53,0,1,0,0,55,46,2,3,1,0,1,0,29,6,0,1,0,231,1,20,6,0,3,117,0,0,2,0,21,0,2,0,0,0,0,7,126,119,0,339,0,409,0,6,0,0,1,0,5,25,1,0,0,6,1,297,550,192,420,0,0,0,4,0,0,1,0,11,0,0,1,3,0,0,9,0,10,0,3,0,0,1,0,1,3,0,1,0,1,0,3,2,0,0,0,1,2,0,2,1,4,1,0,1,0,1,2,6,0,0,3,0,0,0,0,1,16,1,0,0,7,18,0,1,5,0,217,656,267,106,"1,065",9,0,22,5,0,0,0,5,0,335,2,20,0,7,1,3,7,0,118,18,31,0,0,1,0,0,0,9,0,144,0,9,96,33,0,24,37,"1,140",99,0,0,20,0,5,0,1,0,0,0,0,0,0,0,1,10,0,0,8,0,0,0,0,24,160,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,7,5,0,0,0,7,0,2,0,0,0,0,6,13,0,4,1,14,0,8,0,0,0,5,0,9,0,0,0,0,0,0,0,33,0,0,45
,,W06000024,Merthyr Tydfil,"58,802","55,635",122,62,0,1,0,0,8,10,0,4,0,0,0,0,2,0,0,0,0,100,1,5,0,0,0,30,0,0,0,0,11,3,0,0,0,0,0,0,18,45,2,215,0,928,0,0,0,0,0,0,0,16,0,0,0,0,0,173,154,46,151,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,77,168,50,45,120,6,0,2,0,0,0,0,0,0,218,0,2,0,0,0,0,0,0,1,5,11,0,0,4,0,0,0,0,0,18,0,2,16,0,0,3,25,118,10,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,8,0,9,0,0,0,0,0,0,0,8,0,0,28
,,W06000018,Caerphilly,"178,806","173,899",402,31,0,1,0,0,49,29,0,1,0,0,1,0,15,2,0,2,0,169,0,20,1,1,0,95,0,0,1,0,10,0,2,0,0,0,0,2,88,142,2,263,1,342,0,4,0,0,0,0,4,22,0,3,0,5,0,236,454,147,296,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,3,0,1,1,0,2,0,4,4,0,0,0,2,7,0,3,0,8,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,16,0,0,0,0,4,4,0,10,0,190,327,123,32,495,2,1,13,0,0,1,1,0,0,143,3,7,0,4,0,6,2,0,5,9,2,0,0,0,1,0,2,0,0,52,0,2,39,8,0,27,39,121,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,67,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,0,0,9,6,0,3,0,1,0,2,1,1,10,0,0,0,0,0,0,0,0,0,0,22,0,8,54
,,W06000019,Blaenau Gwent,"69,814","67,954",102,72,0,1,0,0,23,3,0,1,0,0,0,1,1,0,0,0,0,23,0,2,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,1,12,60,0,67,0,295,0,0,0,0,0,0,0,7,0,0,0,1,0,108,163,36,106,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,68,202,39,26,122,1,1,1,0,0,0,0,0,0,21,2,0,0,3,0,0,0,0,1,0,11,0,0,0,0,0,3,0,0,8,0,0,18,5,0,9,12,56,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,32,0,3,25
,,W06000020,Torfaen,"91,075","88,209",307,155,0,1,0,0,30,13,0,2,0,0,0,0,28,4,0,3,0,68,0,6,3,0,0,54,0,0,0,0,2,0,3,0,0,9,0,1,30,23,0,82,0,102,0,8,0,0,0,0,0,6,0,0,0,2,0,80,237,103,138,0,0,0,1,0,0,1,0,5,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,1,0,1,1,0,4,1,0,0,0,0,0,8,1,0,2,3,1,0,0,1,0,73,172,64,80,208,2,2,7,0,0,0,0,3,0,75,1,5,0,3,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,19,0,0,36,3,0,11,45,47,88,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,7,0,0,0,0,0,0,2,3,0,0,0,0,14,4,0,2,0,0,0,0,10,0,0,0,0,0,0,13,0,0,18
,,W06000021,Monmouthshire,"91,323","87,762",395,6,0,3,0,0,89,35,0,4,0,0,0,0,28,1,0,0,0,157,1,11,5,0,0,72,1,0,0,0,3,0,1,0,0,0,0,0,98,111,0,352,0,189,0,0,0,0,0,0,4,5,0,0,0,6,0,187,174,51,232,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,1,0,0,0,1,1,1,5,0,0,0,0,0,2,0,5,1,3,0,0,1,8,2,0,1,0,92,245,54,40,193,0,1,1,4,0,0,0,1,0,210,1,4,0,12,1,4,0,3,12,4,20,0,0,1,0,0,0,2,0,16,0,1,30,12,0,4,24,80,45,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,69,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,4,0,3,0,2,0,0,1,0,0,0,1,0,0,0,6,0,20
,,W06000022,Newport,"145,736","126,756",769,84,0,2,0,2,24,203,0,6,2,0,0,2,73,15,0,1,0,423,6,38,4,5,6,211,0,0,2,17,8,1,1,0,2,2,0,2,107,728,13,325,0,691,0,9,8,0,0,0,0,69,0,0,1,4,3,400,"1,318",360,669,2,0,0,1,0,3,2,0,17,2,6,0,5,0,0,3,0,12,0,2,0,0,0,0,2,1,0,2,0,3,0,5,0,0,0,0,2,9,2,2,2,20,0,0,1,0,2,0,8,0,0,0,0,0,0,0,2,6,0,0,0,3,29,4,2,10,0,233,"1,218","3,127","1,749",600,52,6,37,3,0,0,0,8,0,573,7,34,0,34,8,71,15,0,8,30,59,0,0,40,0,0,0,0,0,56,5,18,39,45,0,63,81,"1,499",782,0,4,87,0,3,0,2,0,0,0,0,0,0,0,11,5,4,0,4,11,51,4,0,68,926,16,3,0,0,0,0,0,1,1,1,0,1,6,0,0,3,8,4,0,0,47,0,0,0,0,0,0,139,26,1,1,5,13,2,26,0,6,44,12,1,5,1,0,2,2,0,0,2,59,1,0,73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
